OCC_HOUR,LOCATION_TYPE,PREMISES_TYPE,MCI_CATEGORY,LONG_WGS84,LAT_WGS84
20,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.2895873988474,43.7591239870484
7,"Gas Station (Self, Full, Attached Convenience)",Commercial,Assault,-79.2749315267385,43.7494918277024
6,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Theft Over,-79.5465262099962,43.7702866183688
22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.5014243340234,43.6106823985809
19,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.3142369661315,43.7414925001807
6,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5521527103772,43.6957901151103
5,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3580379316084,43.6557736648936
5,Convenience Stores,Commercial,Break and Enter,-79.4108301278138,43.6655967037654
13,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.4172920657473,43.7783933827636
0,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2852366659832,43.8211070615504
0,"Construction Site (Warehouse, Trailer, Shed)",Commercial,Break and Enter,-79.4938978184787,43.665689123577
3,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.4040508019805,43.7811399732594
1,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,Break and Enter,-79.2352531449888,43.7395239256551
16,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.2565133973462,43.8353776066649
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.5320804033651,43.717465999287
18,"Apartment (Rooming House, Condo)",Apartment,Theft Over,-79.379751865136,43.6628197865061
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Robbery,-79.4319669784113,43.6972426681966
0,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4992099466887,43.7652556592999
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.3654982593176,43.6640586377275
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.5626802159341,43.7160829872032
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.5626802159341,43.7160829872032
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.5626802159341,43.7160829872032
16,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5294028625753,43.7051352330713
16,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5294028625753,43.7051352330713
0,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4672407554559,43.6539746675397
14,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.3749731585679,43.6712848046788
4,"Private Property Structure (Pool, Shed, Detached Garage)",Other,Auto Theft,-79.3034550406951,43.710689868167
16,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.5132003211001,43.7255096528998
14,Other Passenger Train Station,Transit,Assault,-79.3805774952918,43.6464145918027
14,Other Passenger Train Station,Transit,Assault,-79.3805774952918,43.6464145918027
14,Other Passenger Train Station,Transit,Assault,-79.3805774952918,43.6464145918027
0,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.5576650010119,43.6969309214259
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.2711360306868,43.6969783063692
13,Convenience Stores,Commercial,Assault,-79.5076153306087,43.6002148638306
18,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5760554426508,43.6304586700289
18,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.4008471571933,43.718329711112
20,"Open Areas (Lakes, Parks, Rivers)",Outside,Break and Enter,-79.5024395158456,43.774466491799
11,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.3855227926521,43.6561215847975
8,"Apartment (Rooming House, Condo)",Apartment,Break and Enter,-79.4367197313808,43.7482571795606
15,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.3882425038792,43.6668062142157
9,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Auto Theft,-79.4855157189792,43.7646869117061
14,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.1568749825422,43.7920999365035
12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.4258752779388,43.795454717118
1,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.5375638417437,43.7557286542868
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4136942867792,43.7269826335657
19,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.3767001144708,43.6888557040851
4,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.4105123423762,43.6739671511919
22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.431734270602,43.7278275624114
12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Theft Over,-79.4177588809374,43.6632687860759
18,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.3286937630777,43.7741245688065
17,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3584197330299,43.6784100018661
11,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.33205943946,43.7736711159305
2,Ttc Bus,Transit,Assault,-79.4159980347347,43.7816314770614
8,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2827180429544,43.7778723206886
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.3962721124179,43.751545058596
13,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.3880147675701,43.6699682345705
1,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.3725373727866,43.6843549870414
7,"Gas Station (Self, Full, Attached Convenience)",Commercial,Auto Theft,-79.3079037371798,43.7787271534664
11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.3348248317856,43.7783595659321
19,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.2174461216395,43.7899066758359
8,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.575045637014,43.6486535050922
0,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.3495637007626,43.7517912283554
15,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3795725641229,43.6562851377137
15,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.4347767411811,43.6583400786608
16,Schools During Supervised Activity,Educational,Assault,-79.3271978124736,43.7991455546144
12,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5843646840676,43.6391986816891
15,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Robbery,-79.5821122604179,43.7432574877207
9,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4859536071443,43.6256967987309
11,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Theft Over,-79.603911553626,43.7436341854836
11,Schools During Supervised Activity,Educational,Assault,-79.4367661176183,43.7133544859882
12,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5843646840676,43.6391986816891
16,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.3592453048257,43.8080858629239
19,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3048056740425,43.7115292251792
16,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3892431132941,43.7599116704565
14,Schools During Supervised Activity,Educational,Assault,-79.4802390695507,43.7310710020824
19,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3048056740425,43.7115292251792
20,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.2624874171127,43.7888383914992
20,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.2723340360396,43.7369389514176
17,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.3362163289206,43.7829811134039
19,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.5079783414981,43.6911983213634
20,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.5070330225647,43.7022727246863
20,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.2723340360396,43.7369389514176
20,Pharmacy,Other,Assault,-79.2883551117969,43.6912262663953
12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.3508798245335,43.7549538141702
18,"Apartment (Rooming House, Condo)",Apartment,Robbery,-79.3903757247403,43.6544971853306
0,"Open Areas (Lakes, Parks, Rivers)",Outside,Assault,-79.4403383327399,43.6507608367223
15,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Robbery,-79.5821122604179,43.7432574877207
14,Jails / Detention Centres,Other,Assault,-79.5158217523631,43.6120784476431
13,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.5785645963207,43.6567522642551
23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.4881118401052,43.7074633611379
22,"Private Property Structure (Pool, Shed, Detached Garage)",Other,Auto Theft,-79.514601146208,43.7081642034792
1,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.558400851842,43.7360928363615
7,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4286344895263,43.7030558918224
17,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.4652818810793,43.6363484837644
1,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Theft Over,-79.3773667066641,43.6478400972191
18,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.5836405949468,43.7389676245198
20,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.2624874171127,43.7888383914992
22,Homeless Shelter / Mission,Other,Assault,-79.2827180429544,43.7778723206886
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4236124862972,43.6992513147713
3,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4213989927184,43.6939345047944
15,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",Commercial,Auto Theft,-79.2674964566726,43.7054335550135
0,"Private Property Structure (Pool, Shed, Detached Garage)",Other,Auto Theft,-79.5338559482013,43.6798863318547
9,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.2270101171001,43.7336718606921
15,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.4430050022163,43.7738531111324
23,"Apartment (Rooming House, Condo)",Apartment,Break and Enter,-79.3941030278705,43.6526032122655
14,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.1646892100976,43.7837320363819
20,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.4991628127153,43.7074735868068
2,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.5209127122667,43.6795303125288
22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.5718136922673,43.6314283391126
8,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Robbery,-79.4730627294331,43.6767846358245
20,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.4068076187361,43.7606318011526
17,Jails / Detention Centres,Other,Assault,-79.5158217523631,43.6120784476431
5,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3737742834019,43.6672891526494
5,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Robbery,-79.4895108081431,43.6250982014583
9,"Open Areas (Lakes, Parks, Rivers)",Outside,Assault,-79.4651629314249,43.6452198006176
14,Jails / Detention Centres,Other,Assault,-79.5158217523631,43.6120784476431
8,Jails / Detention Centres,Other,Assault,-79.5158217523631,43.6120784476431
12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.3426296314434,43.7844025667381
23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Robbery,-79.4294343289643,43.6611445884786
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.5826923109974,43.6675057344528
19,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3255139812618,43.6908142095598
19,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.2716923072078,43.6872324653023
0,"Apartment (Rooming House, Condo)",Apartment,Theft Over,-79.3817449993087,43.6595955030973
22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.2258063759474,43.7673423045945
7,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Theft Over,-79.5459645362243,43.7676718437626
19,Jails / Detention Centres,Other,Assault,-79.5158217523631,43.6120784476431
19,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.4524721567695,43.7038191122709
21,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.3292867778513,43.6772295405238
17,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.3180958169767,43.6759244023355
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.5516930042969,43.6481714455284
16,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,Auto Theft,-79.578413990075,43.6898893064274
0,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.36044443314,43.6758978085191
7,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.5677195175231,43.6368277141247
1,"Private Property Structure (Pool, Shed, Detached Garage)",Other,Auto Theft,-79.2267531149678,43.8119758670015
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.2146786707047,43.8134941408053
20,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.3996838195974,43.7639902505071
8,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.2726622761871,43.7175599059246
18,"Apartment (Rooming House, Condo)",Apartment,Robbery,-79.3903757247403,43.6544971853306
3,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5632228702524,43.6526444608752
1,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,Assault,-79.4200050280542,43.6439748764046
18,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5255051643545,43.6471976213596
15,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4224275639537,43.6739771471172
18,"Apartment (Rooming House, Condo)",Apartment,Break and Enter,-79.3657718850487,43.7582356713489
1,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3577275554841,43.6810021619875
18,Ttc Bus,Transit,Assault,-79.3962298251165,43.8032751312175
2,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.6158457194055,43.7238820250729
18,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Robbery,-79.4372735158006,43.6404448148763
2,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Robbery,-79.3751739102243,43.6483385603406
2,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4114205389466,43.6391684588267
6,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.2371336847912,43.8142117507714
1,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.4446121392215,43.7351402865955
18,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.5181120065343,43.7589689353272
11,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3059780700395,43.7989921239807
12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.5894194754931,43.7320165752452
22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.2848332965546,43.7475125397076
5,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4281255059228,43.6359750600625
7,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.2759820657516,43.7943200111013
5,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3737742834019,43.6672891526494
10,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.2775059262102,43.7036650363306
23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.4129009579966,43.7692680451626
